step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2230.0,864,0,528,2835,3699,0,27552.0,31.88888888888889,3.5715211248912224,528,176404.0,0.11831329269741479,528,176404.0
2235.0,862,0,520,2838,3700,0,28994.0,33.635730858468676,3.8150310507315717,520,174722.0,0.1243541696622088,520,174722.0
2240.0,863,0,507,2841,3704,0,30069.0,34.84241019698725,3.9147152249410406,507,176154.0,0.1321887695749137,507,176154.0
2245.0,856,0,509,2849,3705,0,30722.0,35.89018691588785,3.781533683637449,509,175726.0,0.12691112165920962,509,175726.0
2250.0,850,0,500,2859,3709,0,31466.0,37.01882352941176,3.696338514384092,500,176748.0,0.1287365593521138,500,176748.0
2255.0,845,0,500,2868,3713,0,32041.0,37.918343195266274,3.520147383628816,500,178650.0,0.12065063882342555,500,178650.0
2260.0,834,0,484,2883,3717,0,30061.0,36.044364508393286,3.316243650960691,484,176624.0,0.11111668440137597,484,176624.0
2265.0,817,0,476,2901,3718,0,28687.0,35.112607099143204,3.1612543677323015,476,176510.0,0.10506734898414805,476,176510.0
2270.0,807,0,473,2913,3720,0,27321.0,33.8550185873606,3.1068698335358165,473,173666.0,0.09877248758160566,473,173666.0
2275.0,790,0,469,2933,3723,0,26097.0,33.03417721518987,3.15653263061738,469,171121.0,0.10188072714687728,469,171121.0
2280.0,781,0,473,2948,3729,0,24863.0,31.8348271446863,3.010266413721939,473,172469.0,0.09548517720634676,473,172469.0
2285.0,767,0,475,2966,3733,0,23575.0,30.736636245110823,2.795244277526911,475,171687.0,0.09423400653591309,475,171687.0
2290.0,752,0,475,2982,3734,0,22025.0,29.288563829787233,2.507630421321081,475,173078.0,0.08601659051306708,475,173078.0
2295.0,742,0,476,2999,3741,0,19961.0,26.901617250673855,2.31251051014248,476,173561.0,0.08669549914209847,476,173561.0
2300.0,739,0,479,3009,3748,0,18834.0,25.485791610284167,2.212268774130111,479,173255.0,0.08812482688226006,479,173255.0
2305.0,740,0,486,3011,3751,0,17837.0,24.104054054054053,2.1586916372103073,486,172004.0,0.0809769620286798,486,172004.0
2310.0,736,0,493,3016,3752,0,18029.0,24.495923913043477,2.096619029965671,493,173591.0,0.07786066105384946,493,173591.0
2315.0,737,0,501,3018,3755,0,18844.0,25.5685210312076,2.0308503016924004,501,173142.0,0.07296766942445033,501,173142.0
2320.0,733,0,510,3024,3757,0,19754.0,26.949522510231922,1.8965462119357854,510,175630.0,0.06882764389065897,510,175630.0
2325.0,726,0,491,3033,3759,0,18630.0,25.66115702479339,1.676039721649032,491,173692.0,0.058001555544631864,491,173692.0
2330.0,715,0,494,3046,3761,0,17802.0,24.897902097902097,1.5167752289249292,494,173238.0,0.05378612911142794,494,173238.0
2335.0,707,0,491,3056,3763,0,17397.0,24.606789250353607,1.6294572181527216,491,171397.0,0.05616732099328152,491,171397.0
2340.0,702,0,480,3063,3765,0,16935.0,24.123931623931625,1.8780202438869864,480,169050.0,0.060208100758612416,480,169050.0
2345.0,705,0,476,3064,3769,0,17060.0,24.19858156028369,2.239295057979964,476,168469.0,0.07131299536646322,476,168469.0
2350.0,705,0,462,3065,3770,0,17464.0,24.77163120567376,2.588532075572699,462,165640.0,0.07618092875338951,462,165640.0
2355.0,704,0,449,3071,3775,0,17863.0,25.373579545454547,2.603952881349203,449,168179.0,0.08142856483593233,449,168179.0
2360.0,704,0,443,3074,3778,0,17919.0,25.453125,2.6228042925431847,443,167672.0,0.08462381973180651,443,167672.0
2365.0,705,0,437,3075,3780,0,17840.0,25.30496453900709,2.647886547212526,437,169822.0,0.08821629618407696,437,169822.0
2370.0,707,0,429,3077,3784,0,16643.0,23.54031117397454,2.7304766794884396,429,166850.0,0.09365169154287478,429,166850.0
2375.0,707,0,428,3078,3785,0,16357.0,23.135785007072137,2.84152552612725,428,166442.0,0.09472445176616912,428,166442.0
2380.0,708,0,429,3081,3789,0,16170.0,22.838983050847457,2.986724618192179,429,162893.0,0.09202699572994565,429,162893.0
2385.0,707,0,426,3085,3792,0,16081.0,22.745403111739744,3.0620211218500044,426,159601.0,0.07945949280574813,426,159601.0
2390.0,702,0,427,3096,3798,0,15993.0,22.78205128205128,3.038800178497787,427,161193.0,0.08590157214658488,427,161193.0
2395.0,692,0,434,3111,3803,0,15823.0,22.865606936416185,2.8494628989139237,434,160396.0,0.08561393259160094,434,160396.0
2400.0,680,0,433,3124,3804,0,15443.0,22.71029411764706,2.605468040626043,433,162463.0,0.07958687552917032,433,162463.0
2405.0,672,0,428,3133,3805,0,14667.0,21.825892857142858,2.4786637367035316,428,161007.0,0.07778633045700277,428,161007.0
2410.0,662,0,424,3148,3810,0,13996.0,21.141993957703928,2.268196615363568,424,163048.0,0.07713849039039204,424,163048.0
2415.0,659,0,417,3157,3816,0,13414.0,20.355083459787558,2.248124774332875,417,162448.0,0.08310301932296776,417,162448.0
2420.0,659,0,418,3159,3818,0,13976.0,21.207890743550834,2.305597332129957,418,163160.0,0.0859180161846088,418,163160.0
2425.0,655,0,430,3163,3818,0,15087.0,23.03358778625954,2.1232175141757734,430,165183.0,0.07448505732999458,430,165183.0
2430.0,653,0,438,3167,3820,0,16266.0,24.909647779479325,1.878426113710614,438,163791.0,0.05843102704628994,438,163791.0
2435.0,645,0,452,3177,3822,0,17556.0,27.218604651162792,1.5906438881085536,452,165958.0,0.048071733739723475,452,165958.0
2440.0,637,0,469,3188,3825,0,19064.0,29.92778649921507,1.411432754357027,469,165677.0,0.046646300131056966,469,165677.0
2445.0,628,1,469,3201,3829,0,20127.0,32.04936305732484,1.2370603110781506,469,167657.0,0.04919465740270534,469,167657.0
2450.0,626,0,453,3207,3833,0,20265.0,32.37220447284345,1.2423557516585868,453,164256.0,0.051739383318223496,453,164256.0
2455.0,625,0,446,3211,3836,0,20896.0,33.4336,1.3554598869042154,446,163090.0,0.05506435359186239,446,163090.0
2460.0,629,0,434,3211,3840,0,21587.0,34.31955484896661,1.7333253356782308,434,160013.0,0.06478572677940103,434,160013.0
2465.0,632,0,421,3214,3846,0,22341.0,35.3496835443038,2.1480676630213855,421,157335.0,0.0803957442025265,421,157335.0
2470.0,630,0,412,3216,3846,0,23056.0,36.596825396825395,2.291582764789809,412,158536.0,0.08394531242796646,412,158536.0
2475.0,634,0,405,3217,3851,0,23561.0,37.162460567823345,2.3418405247172362,405,158371.0,0.08727886138510374,405,158371.0
2480.0,632,0,409,3220,3852,0,24094.0,38.12341772151899,2.2716976905752433,409,160276.0,0.08319258444954242,409,160276.0
2485.0,630,0,404,3224,3854,0,24317.0,38.5984126984127,2.229253543668528,404,159708.0,0.08200673135991253,404,159708.0
2490.0,632,0,407,3225,3857,0,24944.0,39.46835443037975,2.2669706702525407,407,158261.0,0.08218689688234412,407,158261.0
2495.0,638,0,398,3226,3864,0,25844.0,40.507836990595614,2.291830520191038,398,160247.0,0.08347552001530933,398,160247.0
2500.0,639,0,420,3228,3867,0,27349.0,42.799687010954614,2.2512631487215384,420,159788.0,0.0792642060556819,420,159788.0
2505.0,638,0,430,3231,3869,0,28838.0,45.20062695924765,2.1292604665578057,430,161844.0,0.07072101660924515,430,161844.0
2510.0,638,0,443,3234,3872,0,30447.0,47.72257053291536,1.9582544952975671,443,160314.0,0.0585928402908005,443,160314.0
2515.0,625,0,456,3248,3873,0,31960.0,51.136,1.612796595636944,456,162488.0,0.0490185100901615,456,162488.0
2520.0,619,0,449,3257,3876,0,32507.0,52.515347334410336,1.6029728221168837,449,159375.0,0.055336438396833935,449,159375.0
2525.0,608,0,425,3270,3878,0,33387.0,54.91282894736842,1.6503943286263258,425,158120.0,0.06714230093965103,425,158120.0
2530.0,603,0,407,3276,3879,0,34149.0,56.6318407960199,1.762414449672053,407,155132.0,0.06573705095942263,407,155132.0
2535.0,605,0,404,3277,3882,0,35100.0,58.01652892561984,1.8749186266923306,404,156570.0,0.06268686023062627,404,156570.0
2540.0,603,0,407,3280,3883,0,35856.0,59.46268656716418,1.8645586360794655,407,156053.0,0.0603946319320901,407,156053.0
2545.0,600,0,411,3283,3883,0,36776.0,61.29333333333334,1.7687695218974167,411,156869.0,0.05360058669660651,411,156869.0
2550.0,600,0,412,3285,3885,0,37591.0,62.651666666666664,1.7839173205962895,412,159014.0,0.055662202878325226,412,159014.0
2555.0,598,0,406,3288,3886,0,38257.0,63.974916387959865,1.7762408349793641,406,158504.0,0.05537466949943049,406,158504.0
2560.0,595,0,411,3291,3886,0,39403.0,66.2235294117647,1.6693089516883062,411,160474.0,0.05063228880278623,411,160474.0
2565.0,593,0,420,3293,3886,0,40919.0,69.00337268128162,1.5536307652984287,420,161128.0,0.04150887132515144,420,161128.0
2570.0,593,0,432,3296,3889,0,41281.0,69.61382799325463,1.412177940901979,432,163194.0,0.033002517336299345,432,163194.0
2575.0,594,0,438,3297,3891,0,36959.0,62.22053872053872,1.4020635794106897,438,159250.0,0.02676052557215945,438,159250.0
2580.0,594,0,435,3300,3894,0,33530.0,56.447811447811446,1.6226462562505317,435,157940.0,0.036991958058926896,435,157940.0
2585.0,586,0,416,3309,3895,0,29902.0,51.027303754266214,1.8369894276928675,416,154141.0,0.046682209407481315,416,154141.0
2590.0,579,0,397,3317,3896,0,26720.0,46.14853195164076,2.210063046064986,397,150018.0,0.06057406669806489,397,150018.0
2595.0,573,0,381,3326,3899,0,23521.0,41.04886561954625,2.568689374445255,381,145211.0,0.07495256914294193,381,145211.0
2600.0,568,0,371,3331,3899,0,19382.0,34.12323943661972,2.682903103516083,371,146150.0,0.08073126720204703,371,146150.0
2605.0,569,0,355,3333,3902,0,15837.0,27.833040421792617,2.754440033180529,355,144940.0,0.08530950903580521,355,144940.0
2610.0,568,0,349,3336,3904,0,13685.0,24.093309859154928,2.7883648196515214,349,146622.0,0.09124091532459193,349,146622.0
2615.0,570,0,329,3337,3907,0,11825.0,20.74561403508772,2.817606750741039,329,142787.0,0.09065878716606567,329,142787.0
2620.0,569,0,331,3339,3908,0,11588.0,20.36555360281195,2.880192535912732,331,140424.0,0.08702457304746769,331,140424.0
2625.0,568,0,322,3340,3908,0,11044.0,19.443661971830984,3.1784776968292467,322,136455.0,0.08707096869202004,322,136455.0
2630.0,567,0,324,3341,3908,0,10759.0,18.97530864197531,3.2237464125807223,324,136715.0,0.07518517278338957,324,136715.0
2635.0,562,0,337,3347,3909,0,10453.0,18.59964412811388,3.0328599436767623,337,136101.0,0.06473990333826836,337,136101.0
2640.0,546,0,342,3363,3909,0,10146.0,18.582417582417584,2.6538293514488456,342,136905.0,0.057293773275530015,342,136905.0
2645.0,536,0,339,3374,3910,0,9300.0,17.350746268656717,2.4362856347086237,339,136895.0,0.05381712617661534,339,136895.0
2650.0,521,0,339,3390,3911,0,9536.0,18.303262955854127,2.1562291662253292,339,136118.0,0.05257868160161505,339,136118.0
2655.0,513,0,351,3401,3914,0,10460.0,20.389863547758285,1.9960638267014552,351,134635.0,0.05296061924084565,351,134635.0
2660.0,515,0,366,3403,3918,0,11540.0,22.40776699029126,2.015982158078924,366,132365.0,0.04770415917167505,366,132365.0
2665.0,514,0,385,3406,3920,0,12594.0,24.50194552529183,1.975975728280254,385,134201.0,0.04418814527707305,385,134201.0
2670.0,513,0,395,3408,3921,0,13750.0,26.803118908382068,1.9650415628586582,395,134351.0,0.043001903299097845,395,134351.0
2675.0,510,0,385,3413,3923,0,14220.0,27.88235294117647,1.9538777482462346,385,135412.0,0.050693584377425875,385,135412.0
2680.0,504,0,356,3421,3925,0,13431.0,26.648809523809526,1.9879182217542333,356,131507.0,0.06045987993708522,356,131507.0
2685.0,496,0,338,3430,3926,0,13118.0,26.447580645161292,2.0347719706530305,338,130206.0,0.06568072810708757,338,130206.0
2690.0,488,0,326,3439,3927,0,12730.0,26.08606557377049,2.21182205512731,326,125179.0,0.06744774799795952,326,125179.0
2695.0,483,0,313,3444,3927,0,12656.0,26.202898550724637,2.6678328117092933,313,121714.0,0.07948957936494241,313,121714.0
2700.0,479,0,304,3448,3927,0,12426.0,25.941544885177453,2.6551682527741325,304,122438.0,0.0748012291203921,304,122438.0
2705.0,479,0,298,3450,3929,0,11952.0,24.95198329853862,2.646998484470912,298,122160.0,0.07623434680855551,298,122160.0
2710.0,476,0,293,3453,3929,0,12068.0,25.352941176470587,2.6090304353905247,293,123553.0,0.07755847102442183,293,123553.0
2715.0,473,0,285,3458,3931,0,11035.0,23.32980972515856,2.5479545247416704,285,119078.0,0.07324309265023768,285,119078.0
2720.0,470,0,288,3462,3932,0,10433.0,22.197872340425533,2.539920361508209,288,117272.0,0.06196441346513598,288,117272.0
2725.0,470,0,289,3464,3934,0,9963.0,21.197872340425533,2.7994879009489417,289,113282.0,0.06329975988337393,289,113282.0
2730.0,474,0,287,3464,3938,0,9478.0,19.9957805907173,3.38272098479372,287,108498.0,0.07871596065022386,287,108498.0
2735.0,473,1,278,3467,3940,0,8974.0,18.972515856236786,3.6318104825166286,278,109418.0,0.09090410506984313,278,109418.0
2740.0,469,0,265,3473,3942,0,8299.0,17.69509594882729,3.609676243183738,265,108792.0,0.09609142079069521,265,108792.0
2745.0,464,0,259,3479,3943,0,8101.0,17.459051724137932,3.5706965115289284,259,110062.0,0.10257713480940844,259,110062.0
2750.0,461,0,262,3482,3943,0,8307.0,18.019522776572668,3.503248576383256,262,108314.0,0.0968356355375361,262,108314.0
2755.0,441,0,279,3503,3944,0,8889.0,20.156462585034014,2.9132564731893758,279,108150.0,0.07837458332381937,279,108150.0
2760.0,434,0,299,3510,3944,0,9577.0,22.066820276497698,2.598922568540977,299,106638.0,0.05473669118853768,299,106638.0
2765.0,431,0,308,3513,3944,0,10253.0,23.788863109048723,2.4946680108381365,308,106994.0,0.04459240506519266,308,106994.0
2770.0,429,0,290,3516,3945,0,10294.0,23.995337995337994,2.5565270412114858,290,103925.0,0.04668377458854657,290,103925.0
2775.0,426,0,271,3520,3946,0,10655.0,25.011737089201876,2.7527163224473754,271,102535.0,0.0562217610590758,271,102535.0
2780.0,415,0,247,3533,3948,0,10810.0,26.048192771084338,2.946674690669085,247,99175.0,0.07413043813449877,247,99175.0
2785.0,406,0,233,3542,3948,0,11085.0,27.30295566502463,2.9632999775873476,233,99704.0,0.06938343901690695,233,99704.0
2790.0,394,0,229,3554,3948,0,11314.0,28.715736040609137,2.7157223398074364,229,99354.0,0.06402038866669899,229,99354.0
2795.0,385,0,242,3563,3948,0,11977.0,31.10909090909091,2.4582360151329294,242,100502.0,0.059169942575770455,242,100502.0
2800.0,385,0,258,3564,3949,0,12758.0,33.137662337662334,2.316583247208938,258,99647.0,0.043975371820091015,258,99647.0
2805.0,383,0,275,3567,3950,0,13712.0,35.80156657963447,2.125693687579692,275,98884.0,0.02941748916141706,275,98884.0
2810.0,382,0,289,3568,3950,0,14822.0,38.80104712041885,2.2527756452004986,289,97649.0,0.03136207327503977,289,97649.0
2815.0,380,0,287,3571,3951,0,15967.0,42.01842105263158,2.260738105472041,287,98567.0,0.0335482802248754,287,98567.0
2820.0,377,0,281,3575,3952,0,17024.0,45.15649867374005,2.2627247915929094,281,98480.0,0.035870427003370044,281,98480.0
2825.0,375,0,281,3579,3954,0,18202.0,48.538666666666664,2.271370148731911,281,98478.0,0.04059099732000929,281,98478.0
2830.0,370,0,277,3584,3954,0,19220.0,51.945945945945944,2.1152164930705952,277,100058.0,0.033381149794211855,277,100058.0
2835.0,357,0,255,3597,3954,0,19168.0,53.69187675070028,1.864297106853342,255,96755.0,0.0359413997404784,255,96755.0
2840.0,350,0,239,3606,3956,0,19331.0,55.23142857142857,2.0018772491239023,239,95837.0,0.0546838964751995,239,95837.0
2845.0,347,0,236,3609,3956,0,19452.0,56.05763688760807,2.0181229626929675,236,97020.0,0.04875533453943069,236,97020.0
2850.0,345,0,231,3612,3957,0,19594.0,56.79420289855072,2.1132155744245473,231,96713.0,0.050977496043289536,231,96713.0
2855.0,342,0,244,3615,3957,0,20446.0,59.78362573099415,1.9790022415512687,244,97902.0,0.043534425667272766,244,97902.0
2860.0,341,0,256,3616,3957,0,21233.0,62.266862170087975,1.8086568903564255,256,96431.0,0.02708746234022574,256,96431.0
2865.0,336,0,267,3621,3957,0,22208.0,66.0952380952381,1.7386048538781982,267,96420.0,0.027707470981788534,267,96420.0
2870.0,335,0,266,3624,3959,0,23214.0,69.2955223880597,1.8894334821309773,266,95447.0,0.0360184695732415,266,95447.0
2875.0,334,0,264,3625,3959,0,23313.0,69.7994011976048,1.917847794193165,264,96759.0,0.03246484151529096,264,96759.0
2880.0,335,0,237,3625,3960,0,19192.0,57.28955223880597,2.1441268510493323,237,91658.0,0.03955496995420592,237,91658.0
2885.0,331,0,217,3630,3961,0,16023.0,48.40785498489426,2.41158080175928,217,88199.0,0.055161564490008065,217,88199.0
2890.0,330,0,197,3631,3961,0,12784.0,38.73939393939394,3.049615704871009,197,81707.0,0.07343720457150571,197,81707.0
2895.0,324,0,175,3638,3962,0,9289.0,28.669753086419753,3.7254969285342026,175,74951.0,0.0984288784700232,175,74951.0
2900.0,319,0,157,3643,3962,0,6146.0,19.266457680250785,3.9431839364739685,157,74160.0,0.10953807760311927,157,74160.0
2905.0,314,0,165,3648,3962,0,6002.0,19.11464968152866,3.841487143580077,165,73506.0,0.10702903470283616,165,73506.0
2910.0,313,0,177,3652,3965,0,6300.0,20.12779552715655,3.5981335995949597,177,73142.0,0.09221549193955045,177,73142.0
2915.0,312,0,171,3655,3967,0,5167.0,16.560897435897434,3.325524474500549,171,70349.0,0.06322666539969791,171,70349.0
2920.0,311,0,170,3657,3968,0,4360.0,14.019292604501608,3.5886589588187228,170,68306.0,0.06860582801155661,170,68306.0
2925.0,307,0,156,3661,3968,0,3626.0,11.811074918566776,4.202611020855576,156,65233.0,0.09610823319215342,156,65233.0
2930.0,306,0,152,3662,3968,0,3562.0,11.640522875816993,4.519479738268565,152,65358.0,0.0973757491924473,152,65358.0
2935.0,304,0,167,3664,3968,0,4247.0,13.970394736842104,4.396091817429159,167,64767.0,0.07661295166273954,167,64767.0
2940.0,299,0,185,3669,3968,0,4918.0,16.448160535117058,3.940461033057512,185,65172.0,0.04090665322421291,185,65172.0
2945.0,289,0,191,3679,3968,0,5228.0,18.089965397923876,3.6245122053885654,191,64252.0,0.03471189378177024,191,64252.0
2950.0,283,0,188,3685,3968,0,5603.0,19.79858657243816,3.5974269496123927,188,64133.0,0.040461324616417,188,64133.0
2955.0,275,0,186,3693,3968,0,6222.0,22.625454545454545,3.611296564540659,186,63174.0,0.048466212811795355,186,63174.0
2960.0,261,0,182,3707,3968,0,6596.0,25.272030651340994,3.091373252653528,182,63794.0,0.029908538446861747,182,63794.0
2965.0,259,0,157,3710,3969,0,5478.0,21.15057915057915,3.188175452817308,157,58034.0,0.02718678790135178,157,58034.0
2970.0,252,0,137,3718,3970,0,4726.0,18.753968253968253,3.4921504763561986,137,55518.0,0.05954197199685146,137,55518.0
2975.0,249,0,116,3722,3971,0,3959.0,15.899598393574298,4.210651735833667,116,50492.0,0.09012652044799396,116,50492.0
2980.0,241,0,103,3730,3971,0,3741.0,15.522821576763485,5.020365914907885,103,45197.0,0.12260415265978912,103,45197.0
2985.0,234,0,109,3738,3972,0,4221.0,18.03846153846154,5.0980196899855645,109,44704.0,0.12439994536479629,109,44704.0
2990.0,225,0,118,3747,3972,0,4573.0,20.324444444444445,4.467343865957631,118,43353.0,0.07718508850195177,118,43353.0
2995.0,225,0,130,3748,3973,0,4712.0,20.942222222222224,4.1542195594181175,130,43579.0,0.04032918214900078,130,43579.0
3000.0,223,0,112,3750,3973,0,3403.0,15.260089686098654,4.433320370153317,112,39990.0,0.05264797298704571,112,39990.0
3005.0,221,0,91,3752,3973,0,2291.0,10.366515837104073,4.788965405789698,91,40464.0,0.07576552250863235,91,40464.0
3010.0,216,0,71,3757,3973,0,1325.0,6.1342592592592595,4.991066301050089,71,36204.0,0.08144271569107035,71,36204.0
3015.0,213,0,77,3760,3973,0,1321.0,6.2018779342723,5.171696076128958,77,36555.0,0.07683893533903008,77,36555.0
3020.0,210,0,100,3763,3973,0,1636.0,7.79047619047619,5.045759917368648,100,35542.0,0.04279251072863173,100,35542.0
3025.0,206,0,115,3768,3974,0,2015.0,9.781553398058252,4.878967075186547,115,36094.0,0.03312850980736095,115,36094.0
3030.0,201,0,89,3774,3975,0,1925.0,9.577114427860696,5.096529026433398,89,32149.0,0.05749218940545558,89,32149.0
3035.0,183,0,70,3792,3975,0,1828.0,9.989071038251366,4.760909183674235,70,32077.0,0.08013387084116527,70,32077.0
3040.0,173,0,59,3802,3975,0,1547.0,8.942196531791907,4.6167955595620285,59,28445.0,0.06834431264282799,59,28445.0
3045.0,167,0,71,3808,3975,0,1611.0,9.646706586826348,4.631209803322498,71,28754.0,0.06259840319771988,71,28754.0
3050.0,166,0,65,3809,3975,0,1710.0,10.301204819277109,5.0188553972078545,65,25134.0,0.047635481105131404,65,25134.0
3055.0,161,0,61,3814,3975,0,1848.0,11.478260869565217,5.2797268709729215,61,25430.0,0.06497289865721527,61,25430.0
3060.0,154,0,52,3821,3975,0,1884.0,12.233766233766234,5.290920229781615,52,22652.0,0.05600859776418806,52,22652.0
3065.0,150,0,66,3825,3975,0,2078.0,13.853333333333333,5.396114043321089,66,22875.0,0.05068665589032791,66,22875.0
3070.0,147,0,77,3829,3976,0,2257.0,15.353741496598639,5.384397930407063,77,22003.0,0.03701129084040726,77,22003.0
3075.0,146,0,71,3832,3978,0,2368.0,16.21917808219178,5.61792996937181,71,22364.0,0.06257168827692187,71,22364.0
3080.0,144,0,48,3835,3979,0,2093.0,14.534722222222221,6.011361936341138,48,19183.0,0.0988687942406992,48,19183.0
3085.0,140,0,48,3839,3979,0,2110.0,15.071428571428571,6.088068965995124,48,19102.0,0.09339968900930697,48,19102.0
3090.0,136,0,42,3843,3979,0,1930.0,14.191176470588236,6.4982458134826615,42,17037.0,0.09184367887176596,42,17037.0
3095.0,130,0,53,3849,3979,0,2144.0,16.49230769230769,6.602477080117046,53,17270.0,0.07076179443279236,53,17270.0
3100.0,124,0,56,3855,3979,0,2333.0,18.81451612903226,6.6646150592601545,56,16480.0,0.06732825716980499,56,16480.0
3105.0,117,0,49,3863,3980,0,2414.0,20.632478632478634,6.542938901182463,49,16751.0,0.09067045517501839,49,16751.0
3110.0,112,0,33,3868,3980,0,2254.0,20.125,6.774975602055741,33,14613.0,0.12411524694964995,33,14613.0
3115.0,108,0,36,3872,3980,0,2312.0,21.40740740740741,6.69968018167316,36,14689.0,0.09767905899503405,36,14689.0
3120.0,101,0,34,3879,3980,0,2282.0,22.594059405940595,6.962383593335743,34,13238.0,0.10493459343894679,34,13238.0
3125.0,97,0,38,3883,3980,0,2439.0,25.144329896907216,7.130721696093522,38,13413.0,0.07502666706913468,38,13413.0
3130.0,93,0,35,3887,3980,0,2520.0,27.096774193548388,7.455539337201504,35,12376.0,0.0715979970044588,35,12376.0
3135.0,88,0,28,3892,3980,0,2532.0,28.772727272727273,7.376978901757564,28,12459.0,0.07519134173602153,28,12459.0
3140.0,83,0,22,3897,3980,0,2441.0,29.40963855421687,7.456573575118384,22,10535.0,0.06596422116031901,22,10535.0
3145.0,81,0,23,3899,3980,0,2491.0,30.753086419753085,7.786614150371363,23,10644.0,0.04703927030763273,23,10644.0
3150.0,76,0,25,3904,3980,0,2576.0,33.89473684210526,8.069942098105415,25,10455.0,0.0433432179323682,25,10455.0
3155.0,72,0,25,3910,3982,0,2682.0,37.25,8.292352579425438,25,10579.0,0.09043478482814522,25,10579.0
3160.0,71,0,20,3912,3983,0,2701.0,38.04225352112676,8.605100256017456,20,9365.0,0.13120474731750406,20,9365.0
3165.0,69,0,18,3915,3984,0,2722.0,39.44927536231884,8.703552106219133,18,9456.0,0.1680996299801707,18,9456.0
3170.0,66,0,17,3918,3984,0,2741.0,41.53030303030303,8.743625857887055,17,8733.0,0.18138974574346092,17,8733.0
3175.0,61,0,18,3923,3984,0,2813.0,46.114754098360656,8.698971267606288,18,8769.0,0.16743945886721678,18,8769.0
3180.0,57,0,19,3929,3986,0,2908.0,51.01754385964912,8.631511254351905,19,8799.0,0.21557321804336188,19,8799.0
3185.0,52,0,18,3934,3986,0,2982.0,57.34615384615385,8.57142515973437,18,8893.0,0.2310641490764019,18,8893.0
3190.0,49,0,14,3937,3986,0,2984.0,60.89795918367347,8.616793035458864,14,7756.0,0.27219451769983666,14,7756.0
3195.0,45,0,14,3941,3986,0,3012.0,66.93333333333334,8.239172619844062,14,7622.0,0.2767020786823955,14,7622.0
3200.0,44,0,15,3942,3986,0,3086.0,70.13636363636364,8.417018401672953,15,7677.0,0.2811911143772584,15,7677.0
3205.0,37,0,15,3949,3986,0,3161.0,85.43243243243244,7.724691321720876,15,7752.0,0.27950719501087307,15,7752.0
3210.0,35,0,16,3951,3986,0,3237.0,92.48571428571428,7.141249347589277,16,7828.0,0.23368620345262497,16,7828.0
3215.0,33,0,15,3953,3986,0,3295.0,99.84848484848484,6.792797128793927,15,7907.0,0.23809147280094972,15,7907.0
3220.0,32,0,14,3954,3986,0,3321.0,103.78125,6.208244421167451,14,7034.0,0.18191170281016045,14,7034.0
3225.0,31,0,14,3955,3986,0,3376.0,108.90322580645162,5.764526687627174,14,7104.0,0.11428824353844602,14,7104.0
3230.0,29,0,14,3957,3986,0,3439.0,118.58620689655173,5.800010979038167,14,7152.0,0.0655752114112431,14,7152.0
3235.0,27,0,14,3959,3986,0,3509.0,129.96296296296296,5.6907292512170775,14,7222.0,0.06603860098402271,14,7222.0
3240.0,27,0,15,3959,3986,0,3581.0,132.62962962962962,5.51439291462395,15,7290.0,9.482213731145926e-05,15,7290.0
3245.0,25,0,15,3961,3986,0,3656.0,146.24,5.1170805953162235,15,7360.0,0.0,15,7360.0
3250.0,24,0,15,3962,3986,0,3731.0,155.45833333333334,4.720227783522922,15,7430.0,0.0,15,7430.0
3255.0,24,0,15,3962,3986,0,3806.0,158.58333333333334,4.743240340502587,15,7503.0,0.0,15,7503.0
3260.0,24,0,15,3963,3987,0,3881.0,161.70833333333334,4.6576442827901205,15,7578.0,0.05618075577874061,15,7578.0
3265.0,24,0,15,3963,3987,0,3956.0,164.83333333333334,4.698836332145701,15,7653.0,0.06033757060897256,15,7653.0
3270.0,23,0,15,3964,3987,0,4031.0,175.2608695652174,4.373737551899547,15,7728.0,0.05989653647933947,15,7728.0
3275.0,21,0,15,3966,3987,0,4106.0,195.52380952380952,3.510135607596912,15,7803.0,0.060926700852483945,15,7803.0
3280.0,21,0,15,3966,3987,0,4181.0,199.0952380952381,3.4783811603055286,15,7871.0,0.0600027439537925,15,7871.0
3285.0,21,0,15,3966,3987,0,4256.0,202.66666666666666,3.4909807600860434,15,7936.0,0.06059860505838052,15,7936.0
3290.0,18,0,15,3969,3987,0,4331.0,240.61111111111111,1.9711681681444573,15,8001.0,0.060357960100739905,15,8001.0
3295.0,17,0,15,3970,3987,0,4406.0,259.1764705882353,1.3881566885224534,15,8070.0,0.061130003316203475,15,8070.0
3300.0,16,0,15,3971,3987,0,4481.0,280.0625,0.7356958105825251,15,8145.0,0.061883235299748054,15,8145.0
3305.0,16,0,15,3971,3987,0,4556.0,284.75,0.7327387276323643,15,8220.0,0.06163449953508361,15,8220.0
3310.0,16,0,15,3971,3987,0,4631.0,289.4375,0.7288523781913463,15,8295.0,0.061307598289410986,15,8295.0
3315.0,16,0,15,3971,3987,0,4706.0,294.125,0.7276508753362358,15,8366.0,0.06120653357920522,15,8366.0
3320.0,16,0,15,3971,3987,0,4781.0,298.8125,0.7263356276394697,15,8431.0,0.061095901193475056,15,8431.0
